record_id,site_mut,water_type,datetime,src,qc,temp_field,do_percent_field,do_mg_l_field,spc_field,ec_field,ph_field,orp_field,turbidity_field,cl_field,no3_field,nh4_field,nh3_field,notes_field,field_data_complete,ec_lab,ph_lab,turbidity_lab,tn_mg_l,tp_mg_l,notes_lab,lab_data_complete,q_coolac_ml_day,q_berthong_ml_day,q_jindalee_ml_day,q_coolac_temp,q_coolac_spc,q_coolac_ec,flow_data_complete,cl_mg_l,no2_mg_l,no3_mg_l,br_mg_l,hco3_mg_l,so4_mg_l,po4_mg_l,na_mg_l,ca_mg_l,mg_mg_l,k_mg_l,s_mg_l,major_ions_complete,tds_mg_l,p_mg_l,al_mg_l,fe_mg_l,si_mg_l,ic_mg_l,other_ion_and_salt_data_complete,cl_meq_l,no3_meq_l,hco3_meq_l,so4_meq_l,na_meq_l,ca_meq_l,mg_meq_l,k_meq_l,anion_sum,cation_sum,ion_balance,ionic_balance_check,ion_balance_complete
201801300913_GW04_FairviewRoad,2,1,30/01/2018 9:13,1,1,19.6,62.8,5.68,4959.1,4450,6.84,176,,,,,,,0,,,,,,,0,,,,,,,0,,,,,315,,,307.9,413.24,209.42,6.35,27.99,0,,,,,,,0,,,5.16,,13.39,20.62,17.23,0.16,5.16,51.4,82,,0
201801301044_GW13_AmarooDeep,11,1,30/01/2018 10:44,1,1,20.4,33.1,2.92,5894.5,5387.2,6.51,183.5,,,,,,,0,,,,,,,0,,,,,,,0,,,,,412,,,895.71,147.6,166.37,3.26,50.33,0,,,,,,,0,,,6.75,,38.96,7.37,13.69,0.08,6.75,60.1,80,,0
201801301124_SW03_Cootamundry,26,2,30/01/2018 11:24,1,1,23.7,55,4.62,2313.8,2258.5,7.29,8.4,,,,,,,0,,,,,,,0,,,,,,,0,,,,,205,,,124.65,59.92,79.97,6.31,4.07,0,,,,,,,0,,,3.36,,5.42,2.99,6.58,0.16,3.36,15.15,64,,0
201801301235_GW20_MunroeShallow,18,1,30/01/2018 12:35,1,1,18.5,42.7,3.9,2536.5,2230.8,7.02,183.1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,630,,,211.72,177.49,108.4,4.79,63.64,0,,,,,,,0,,,10.33,,9.21,8.86,8.92,0.12,10.33,27.11,45,,0
201801301342_GW17_DaiseyvaleShallow,15,1,30/01/2018 13:42,1,1,19.7,47.5,4.31,2706.7,2438.5,7.15,34.2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,693,,,247.48,187.15,104.64,7.42,60.67,0,,,,,,,0,,,11.36,,10.76,9.34,8.61,0.19,11.36,28.9,44,,0
201801301518_GW21_DinyahHopes7Deep,19,1,30/01/2018 15:18,1,1,19.1,15.1,1.35,4027.5,3581.5,6.75,204.8,,,,,,,0,,,,,,,0,,,,,,,0,,,,,678,,,616.17,172.67,89.64,1.1,69.39,0,,,,,,,0,,,11.11,,26.8,8.6,7.38,0.03,11.11,42.83,59,,0
201801301625_GW18_DaiseyvaleDeep,16,1,30/01/2018 16:25,1,1,19.2,40.7,3.72,2232.2,1989.8,7.08,204.4,,,,,,,0,,,,,,,0,,,,,,,0,,,,,586,,,123.78,198.79,113.73,1.06,46.92,0,,,,,,,0,,,9.6,,5.38,9.92,9.36,0.03,9.6,24.69,44,,0
201801301642_GW19_MunroeDeep,17,1,30/01/2018 16:42,1,1,17.7,34,3.21,2430.3,2095.1,7.01,211,,,,,,,0,,,,,,,0,,,,,,,0,,,,,390,,,204.64,185.66,105.36,5.07,61.95,0,,,,,,,0,,,6.39,,8.9,9.26,8.67,0.13,6.39,26.96,62,,0
201801301728_GW07_BrawlinFarFence,5,1,30/01/2018 17:28,1,1,18.7,44.7,3.98,12499.7,11029.2,6.94,-47.9,,,,,,,0,,,,,,,0,,,,,,,0,,,,,959,,,1817.16,490.84,467,11.61,321.1,0,,,,,,,0,,,15.72,,79.04,24.49,38.43,0.3,15.72,142.26,80,,0
201801301739_GW06_BrawlinRoad,4,1,30/01/2018 17:39,1,1,20.8,46.7,4.1,6252.5,5746.5,6.89,100.5,,,,,,,0,,,,,,,0,,,,,,,0,,,,,615,,,388.63,495.53,277.51,9.62,3.69,0,,,,,,,0,,,10.08,,16.9,24.73,22.84,0.25,10.08,64.72,73,,0
201801301752_GW25_BrawlinSpringsInPlantation,23,1,30/01/2018 17:52,1,1,17.7,34.3,3.16,9925.9,8555.3,6.79,179.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,922,,,1508.28,409.75,285.54,6.45,150.02,0,,,,,,,0,,,15.11,,65.61,20.45,23.5,0.16,15.11,109.72,76,,0
201801310722_GW15_DinyahDeepBerthong,13,1,31/01/2018 7:22,1,1,19.8,40.5,3.64,4952,4456.3,6.99,162.6,,,,,,,0,,,,,,,0,,,,,,,0,,,,,673,,,428.9,424.97,230.81,4.31,294.28,0,,,,,,,0,,,11.03,,18.66,21.21,18.99,0.11,11.03,58.97,68,,0
201801310731_GW14_DinyahShallowBerthong,12,1,31/01/2018 7:31,1,1,18.6,69.3,6.27,9713.5,8525.5,6.94,199,,,,,,Very little water. Barely enough to fill ysi cup. No rinse of ysi cup,0,,,,,,,0,,,,,,,0,,,,,793,,,1113.23,1068.47,399.22,16.08,594.39,0,,,,,,,0,,,13,,48.42,53.32,32.85,0.41,13,135,82,,0
201801310754_GW22_DinyahHopes7Shallow,20,1,31/01/2018 7:54,1,1,16.4,60.9,5.8,8044.6,6726.3,7.01,236.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,590,,,1293.45,239.87,220.16,0.91,142.98,0,,,,,,,0,,,9.67,,56.26,11.97,18.12,0.02,9.67,86.37,80,,0
201801310823_GW23_DinyahLaneway,21,1,31/01/2018 8:23,1,1,17.9,39.7,3.76,663.2,573.2,6.67,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,220,,,28.93,52.4,25.09,8.83,4.25,0,,,,,,,0,,,3.61,,1.26,2.61,2.06,0.23,3.61,6.16,26,,0
201801310843_GW24_DinyahCloseToHouse,22,1,31/01/2018 8:43,1,1,17.1,32.2,3.09,5117.7,4347.7,6.3,242,,,,,,,0,,,,,,,0,,,,,,,0,,,,,415,,,102.13,795.71,162.81,29.23,140.06,0,,,,,,,0,,,6.8,,4.44,39.71,13.4,0.75,6.8,58.3,79,,0
201801311025_GW10_GlenarchyMiddleArtesian,8,1,31/01/2018 10:25,1,1,19.1,28.8,2.64,3381.7,3008.5,6.85,,,,,,,"Water level 0.85 as top of piezo has been knocked over, 0.85 is the length of the protruding pipe.",0,,,,,,,0,,,,,,,0,,,,,451,,,433.54,113.25,137.91,2.09,45.69,0,,,,,,,0,,,7.39,,18.86,5.65,11.35,0.05,7.39,35.91,66,,0
201801311058_GW12_GlenarchyFarField,10,1,31/01/2018 10:58,1,1,17.7,29.8,2.79,4482.5,3859.1,6.73,200.4,,,,,,,0,,,,,,,0,,,,,,,0,,,,,737,,,655.15,125.98,171.29,3.63,78.51,0,,,,,,,0,,,12.08,,28.5,6.29,14.1,0.09,12.08,48.98,60,,0
201801311129_GW11_GlenarchyCreekShallow,9,1,31/01/2018 11:29,1,1,19.8,14.6,1.33,2814.3,2534.9,6.76,200.8,,,,,,,0,,,,,,,0,,,,,,,0,,,,,634,,,329.96,114.75,114.38,4.06,46.17,0,,,,,,,0,,,10.39,,14.35,5.73,9.41,0.08,10.39,29.59,48,,0
201803170000_SW01_Coolac,24,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.8,0.27,,0,0.559,,,23.066,2048.7,1967,0,400,0,0,1.45,782.02,6,0.18,146,87,129,6,,0,,,,,,,0,11.28,0,12.82,0.12,6.35,4.34,10.62,0.15,24.22,21.46,-6,,0
201803170000_SW02_HoarseLane,25,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.9,0,,0,,,,,,,0,137,0,3.67,0.37,653.92,19,0,49,29,114,2,,0,,,,,,,0,3.86,0.06,10.72,0.4,2.13,1.45,9.38,0.05,15.04,13.01,-7,,0
201803170000_SW09_Bongongolong,32,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.2,0,,0,,,,,,,0,185,0,0.04,0.53,379.42,13,0,73,53,56,4,,0,,,,,,,0,5.22,0,6.22,0.27,3.18,2.64,4.61,0.1,11.71,10.53,-5,,0
201803170000_SW13_Wambidgee,36,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.6,0.56,,0,,,,,,,0,580,0,0,2.33,761.28,32,0.32,252,127,98,10,,0,,,,,,,0,16.36,0,12.48,0.67,10.96,6.34,8.06,0.26,29.51,25.62,-7,,0
201803170000_SW15_MuttamaCreek,38,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.3,0.52,,0,,,,,,,0,618,0,0,2.65,708.82,27,0.41,245,137,105,8,,0,,,,,,,0,17.43,0,11.62,0.56,10.66,6.84,8.64,0.2,29.61,26.34,-6,,0
201803170000_SW16_BrawlinRoadCreek,39,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.3,0.62,,0,,,,,,,0,420,0,0.04,1.58,635.62,250,0.59,230,130,90,9,,0,,,,,,,0,11.85,0,10.42,5.21,10,6.49,7.41,0.23,27.48,24.13,-6,,0
201803170000_SW36_NashsLane,59,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.5,0.91,,0,,,,,,,0,202,0,0.09,0.89,446.52,378,0.5,147,116,69,6,,0,,,,,,,0,5.7,0,7.32,7.87,6.39,5.79,5.68,0.15,20.89,18.01,-7,,0
201803170000_SW39_CootaTown,62,2,17/03/2018 0:00,3,3,,,,,,,,,,,,,,0,,,,0.8,0.04,,0,,,,,,,0,48,0,0.22,0.11,129.32,91,0,34,40,18,5,,0,,,,,,,0,1.35,0,2.12,1.89,1.48,2,1.48,0.13,5.36,5.09,-3,,0
201901231215_SW01_Coolac,24,2,23/01/2019 12:15,1,1,29,,,1170,1258,8.26,77.4,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,70.75,16.11,59.23,10.84,,0,,,,,,,0,,,,,3.08,0.8,4.87,0.28,,9.03,,,0
201901231456_GW03_Coolac,1,1,23/01/2019 14:56,1,1,19,,,2052,1822,6.85,84.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,145.9,28.77,161.47,1.17,,0,,,,,,,0,,,,,6.35,1.44,13.29,0.03,,21.11,,,0
201901231809_GW08_WavehillAnimallHospital,6,1,23/01/2019 18:09,1,1,16.5,,,2626,2200,6.8,153.4,,,,,,"Alkalinities are strange, huge variations. Ran one more dup1",0,,,,,,,0,,,,,,,0,,,,,,,,201.58,45.3,125.38,2.58,,0,,,,,,,0,,,,,8.77,2.26,10.32,0.07,,21.42,,,0
201901231831_GW09_WavehillWindmill,7,1,23/01/2019 18:31,1,1,17.9,,,1787,1547,7.5,174.5,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,191.38,20.71,46.67,1.64,,0,,,,,,,0,,,,,8.32,1.03,3.84,0.04,,13.23,,,0
201901240932_GW05_FairviewField,3,1,24/01/2019 9:32,1,1,20.8,,,6195,5690,6.87,176.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,703.34,109.42,166.5,1.94,,0,,,,,,,0,,,,,30.59,5.46,13.7,0.05,,49.8,,,0
201901240947_GW04_FairviewRoad,2,1,24/01/2019 9:47,1,1,18.5,,,5938,5189,6.92,170.4,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,338.07,146.38,212.98,3.87,,0,,,,,,,0,,,,,14.71,7.3,17.53,0.1,,39.64,,,0
201901241110_GW13_AmarooDeep,11,1,24/01/2019 11:10,1,1,16.7,,,6765,5770,6.34,144.8,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,817.83,59.89,169.11,1.79,,0,,,,,,,0,,,,,35.57,2.99,13.92,0.05,,52.53,,,0
201901241303_GW17_DaiseyvaleShallow,15,1,24/01/2019 13:03,1,1,18.1,,,2925,2547,6.8,138.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,232,73.98,107.15,4.58,,0,,,,,,,0,,,,,10.09,3.69,8.82,0.12,,22.72,,,0
201901241311_GW18_DaiseyvaleDeep,16,1,24/01/2019 13:11,1,1,15.8,,,2507,2069,6.88,150.2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,129.88,72.93,104.57,1.02,,0,,,,,,,0,,,,,5.65,3.64,8.6,0.03,,17.92,,,0
201901241337_GW20_MunroeShallow,18,1,24/01/2019 13:37,1,1,16.5,,,2871,2401,6.58,152.2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,224.6,66.61,110.11,3.3,,0,,,,,,,0,,,,,9.77,3.32,9.06,0.08,,22.23,,,0
201901241514_GW21_DinyahHopes7Deep,19,1,24/01/2019 15:14,1,1,19.7,,,4420,3966,6.5,144.2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,594.62,69.11,93.67,0.87,,0,,,,,,,0,,,,,25.86,3.45,7.71,0.02,,37.04,,,0
201901241549_GW23_DinyahLaneway,21,1,24/01/2019 15:49,1,1,17.6,,,770,663,6.52,135.9,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,32.77,20.18,26.12,6.92,,0,,,,,,,0,,,,,1.43,1.01,2.15,0.18,,4.77,,,0
201901241613_GW24_DinyahCloseToHouse,22,1,24/01/2019 16:13,1,1,17.4,,,6430,5422,5.97,174,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,99.05,359.47,161.85,21.86,,0,,,,,,,0,,,,,4.31,17.94,13.32,0.56,,36.13,,,0
201901241707_GW15_DinyahDeepBerthong,13,1,24/01/2019 17:07,1,1,18.4,,,5744,5020,6.36,133.6,,,,,,No second duplicate. Due to lack of sample cups. Compare alkalinity to older samples,0,,,,,,,0,,,,,,,0,,,,,,,,450.9,157.83,233.3,2.83,,0,,,,,,,0,,,,,19.61,7.88,19.2,0.07,,46.76,,,0
201901241743_GW07_BrawlinFarFence,5,1,24/01/2019 17:43,1,1,18.2,,,16481,14385,6.61,143.8,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,2231.35,274.71,575.56,5.76,,0,,,,,,,0,,,,,97.06,13.71,47.36,0.15,,158.28,,,0
201901241755_GW06_BrawlinRoad,4,1,24/01/2019 17:55,1,1,18.8,,,8068,7102,6.48,139.8,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,463.14,217.85,307.94,3.37,,0,,,,,,,0,,,,,20.15,10.87,25.34,0.09,,56.45,,,0
201901241808_GW25_BrawlinSpringsInPlantation,23,1,24/01/2019 18:08,1,1,17.1,,,11170,9483,6.71,139.7,,,,,,"No secon duplicate due to not enough sample cups. Huge difference in alkalinity, check older samples",0,,,,,,,0,,,,,,,0,,,,,,,,1214.18,168.64,269.93,4.59,,0,,,,,,,0,,,,,52.81,8.42,22.21,0.12,,83.56,,,0
201901250706_GW19_MunroeDeep,17,1,25/01/2019 7:06,1,1,16.2,,,2817,2334,7.07,225.4,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,209.49,71.19,104.16,3.46,,0,,,,,,,0,,,,,9.11,3.55,8.57,0.09,,21.32,,,0
201901250742_GW22_DinyahHopes7Shallow,20,1,25/01/2019 7:42,1,1,16.8,,,9218,7781,6.82,228.2,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,1258.14,91.85,223.15,0.55,,0,,,,,,,0,,,,,54.73,4.58,18.36,0.01,,77.68,,,0
201901250909_GW10_GlenarchyMiddleArtesian,8,1,25/01/2019 9:09,1,1,17.8,,,3838,3306,6.7,189.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,458.66,37,137.43,0.89,,0,,,,,,,0,,,,,19.95,1.85,11.31,0.02,,33.13,,,0
201901250944_GW12_GlenarchyFarField,10,1,25/01/2019 9:44,1,1,18.9,,,5241,4614,6.79,178.3,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,663.91,50.69,169.61,1.91,,0,,,,,,,0,,,,,28.88,2.53,13.96,0.05,,45.42,,,0
201901251001_GW11_GlenarchyCreekShallow,9,1,25/01/2019 10:01,1,1,19.7,,,3157,2833,6.6,176.9,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,362.22,41.57,107.98,2.46,,0,,,,,,,0,,,,,15.76,2.07,8.89,0.06,,26.78,,,0
201903230000_GW08_WavehillAnimallHospital,6,2,23/03/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,10.3,1.01,,0,,,,,,,0,443,0,39.34,1.01,602.68,70,0.04,173,136,120,2,,0,,,,,,,0,12.5,0.63,9.88,1.46,7.53,6.79,9.87,0.05,24.47,24.24,0,,0
201903230000_SW01_Coolac,24,2,23/03/2019 0:00,3,3,20.46,,,1134.6,,7.97,,22,200,,,,,0,,,,3.4,0.79,,0,2.425,,,21.115,1103.8,1016.8,0,181,0.16,0.13,0.5,334.28,21,0.39,68,46,65,12,,0,,,,,,,0,5.11,0,5.48,0.44,2.96,2.3,5.35,0.31,11.03,10.92,-1,,0
201903230000_SW02_HoarseLane,25,2,23/03/2019 0:00,3,3,21.1,,,1758,,8.2,,18,260,,,,,0,,,,1.8,0.11,,0,,,,,,,0,281,0,3.67,0.76,629.52,40,0.1,87,53,155,2,,0,,,,,,,0,7.93,0.06,10.32,0.83,3.78,2.64,12.75,0.05,19.14,19.22,0,,0
201903230000_SW09_Bongongolong,32,2,23/03/2019 0:00,3,3,22.11,,,1187.9,,7.81,,16,180,,,,,0,,,,2.2,0.38,,0,,,,,,,0,190,0,0.13,0.52,340.38,0,0,73,57,55,6,,0,,,,,,,0,5.36,0,5.58,0,3.18,2.84,4.53,0.15,10.94,10.7,-1,,0
201903230000_SW15_MuttamaCreek,38,2,23/03/2019 0:00,3,3,20.67,,,1563.8,,7.73,,44,260,,,,,0,,,,4.5,1.4,,0,,,,,,,0,302,0,0,0.94,400.16,5,0.24,122,96,55,18,,0,,,,,,,0,8.52,0,6.56,0.1,5.31,4.79,4.53,0.46,15.2,15.09,0,,0
201903230000_SW22_ArmoursLane,45,2,23/03/2019 0:00,3,3,20.9,,,1232,,7.67,,40,250,,,,,0,,,,4,1.23,,0,,,,,,,0,142,0.03,0,0.38,254.98,45,0.75,54,40,53,16,,0,,,,,,,0,4.01,0,4.18,0.94,2.35,2,4.36,0.41,9.13,9.12,0,,0
201903230000_SW36_NashsLane,59,2,23/03/2019 0:00,3,3,20.96,,,1000,,7.86,,17,30,,,,,0,,,,0.7,0.11,,0,,,,,,,0,21,0.1,0.93,0.05,53.68,45,0.04,22,14,7,4,,0,,,,,,,0,0.59,0.01,0.88,0.94,0.96,0.7,0.58,0.1,2.42,2.34,-2,,0
201903230000_SW39_CootaTown,62,2,23/03/2019 0:00,3,3,21.3,,,1100,,7.69,,20,30,,,,,0,,,,1.1,0.2,,0,,,,,,,0,16,0.07,0.97,0.04,64.66,22,0.07,14,14,6,5,,0,,,,,,,0,0.45,0.02,1.06,0.46,0.61,0.7,0.49,0.13,1.99,1.93,-2,,0
201909300000_GW03_Coolac,1,1,30/09/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,0.7,0.06,,0,,,,,,,0,341,0,0.04,1.01,396,0,0,148,28,126,2,,0,,,,,,,0,9.62,0,6.49,0,6.44,1.4,10.37,0.05,16.11,18.26,6,,0
201909300000_SW01_Coolac,24,2,30/09/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,1,0.18,,0,2.075,,,13.921,1874.6,1455.8,0,338,0.07,0,0.87,463,40,0.06,140,80,118,7,,0,,,,,,,0,9.53,0,7.59,0.83,6.09,3.99,9.71,0.18,17.95,19.97,5,,0
201910010000_GW05_FairviewField,3,1,1/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,1.5,0.19,,0,,,,,,,0,1460,0,5.26,4.68,468,110,0.08,663,243,148,3,,0,,,,,,,0,41.18,0.08,7.67,2.29,28.84,12.13,12.18,0.08,51.22,53.23,2,,0
201910010000_GW10_GlenarchyMiddleArtesian,8,1,1/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,8.2,0.1,,0,,,,,,,0,144,0.07,29.84,0.4,96,15,0,33,48,22,4,,0,,,,,,,0,4.06,0.48,1.57,0.31,1.44,2.4,1.81,0.1,6.42,5.75,-6,,0
201910010000_GW15_DinyahDeepBerthong,13,1,1/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,0.6,0.04,,0,,,,,,,0,1070,0,0.44,3.6,459,662,0,370,425,226,2,,0,,,,,,,0,30.18,0.01,7.52,13.78,16.09,21.21,18.6,0.05,51.49,55.95,4,,0
201910010000_GW23_DinyahLaneway,21,1,1/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,3.3,0.32,,0,,,,,,,0,764,0.03,11.18,1.71,456,137,0.07,351,123,130,2,,0,,,,,,,0,21.55,0.18,7.47,2.85,15.27,6.14,10.7,0.05,32.05,32.16,0,,0
201910010000_SW15_MuttamaCreek,38,2,1/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,0.6,0.18,,0,,,,,,,0,498,0,0,1.34,401,124,0.07,224,122,89,6,,0,,,,,,,0,14.05,0,6.57,2.58,9.74,6.09,7.32,0.15,23.22,23.3,0,,0
201910020000_GW18_DaiseyvaleDeep,16,1,2/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,1.3,0.07,,0,,,,,,,0,449,0,4.11,1.13,419,174,0.02,113,200,105,0,,0,,,,,,,0,12.67,0.07,6.87,3.62,4.92,9.98,8.64,0,23.23,23.54,0.99,,0
201910020000_SW09_Bongongolong,32,2,2/10/2019 0:00,3,3,,,,,,,,,,,,,,0,,,,1.3,0.1,,0,,,,,,,0,192,0.07,0.27,0.43,286,12,0,79,59,60,5,,0,,,,,,,0,5.42,0,4.69,0.25,3.44,2.94,4.94,0.13,10.36,11.45,5,,0
202103121510_SW09_Bongongalong,32,2,13/03/2021 15:10,3,1,24.76,87.7,7.26,942.4,938,7.72,131.7,5.58,,,,,,2,,,,0.7,0.14,,0,,,,,,,0,138,,0.03,,317.2,7,0.02,71,50,45,7,,2,,,,,,,0,3.89,0,5.2,0.15,3.09,2.5,3.7,0.18,9.24,9.469999999999999,1,,2
202103121620_SW16_BrawlinRdCreek,39,2,13/03/2021 16:20,3,,22.68,52.2,4.49,1011.3,966.6,7.37,145.5,6.55,,,,,,2,,,,1,0.16,,2,,,,,,,0,111,0.01,0.23,,211.06,164,0.05,91,62,37,9,,2,,,,,,,0,3.13,0,3.46,3.41,3.96,3.09,3.04,0.23,10,10.32,2,,2
202103130000_SW02_HoarseLane,25,2,13/03/2021 0:00,3,,,,,,,,,,,,,,,0,,,,4.8,0.6,,0,,,,,,,0,86,0.2,1.41,,367.22,20,0.23,40,31,75,9,,2,,,,,,,0,2.43,0.02,6.02,0.42,1.74,1.55,6.17,0.23,8.89,9.69,4,,0
202103130944_SW01_Coolac,24,2,13/03/2021 9:44,3,1,21.16,37.2,3.29,1390,1288.4,7.83,214.9,15.94,,,,,,2,,,,0.7,0.18,,0,,,,,,,0,211,,0.04,,514.84,9,0.1,96,63,94,8,,2,,,,,,,0,5.95,0,8.44,0.19,4.18,3.14,7.74,0.2,14.58,15.26,2,,2
202103131352_SW13_Wambidgee,36,2,13/03/2021 13:52,3,1,26.12,18.9,1.52,1525,1557.4,7.43,133.6,17.71,,,,,,2,,,,1.3,0.54,,0,,,,,,,0,267,,,,491.66,1,0.02,145,88,60,11,,2,,,,,,,0,7.53,,8.06,0.02,6.31,4.39,4.94,0.28,15.61,15.92,1,,0
202103131714_SW03_Cootamundry,26,2,13/03/2021 17:14,3,,21.75,66.2,5.79,1333.9,1251.4,7.27,159.9,7.32,,,,,,2,,,,0.3,0.06,,0,,,,,,,0,308,,,,183,33,0.01,157,64,34,11,,2,,,,,,,0,8.69,,3,0.69,6.83,3.19,2.8,0.28,12.38,13.1,3,,0
202103141018_SW04_Berthong,27,2,14/03/2021 10:18,3,,18.76,10.4,0.97,1055.8,930.3,7.13,94.3,,,,,,,0,,,,4.9,1.53,,2,,,,,,,0,190,,,,209.84,2,0.26,96,55,28,32,,2,,,,,,,0,5.36,,3.44,0.04,4.18,2.74,2.3,0.82,8.84,10.04,6,,0
202203050000_SW01_Coolac,24,2,5/03/2022 0:00,3,1,24.053,65.2,5.45,2130.7,2092.3,7.66,167.9,7.35,343,,,,,2,,,,1.2,0.27,,2,,,,,,,0,414,,0.15,,615.48,36,0.2,174,101,118,9,,2,,,,,,,0,11.68,0,10.09,0.75,7.57,5.04,9.71,0.23,22.52,22.55,0,,0
202203051140_SW02_HoarseLane,25,2,5/03/2022 11:40,3,,23.844,93.9,7.89,1331.3,1302,8.06,163.1,11.85,140,,,,,2,,,,3.5,0.37,,2,,,,,,,0,138,,1.47,,652.7,19,0.12,55,41,123,2,,2,,,,,,,0,3.89,0.02,10.7,0.4,2.39,2.05,10.12,0.05,15.01,14.61,-1,,0
202203051340_SW09_Bongongolong,32,2,5/03/2022 13:40,3,,25.415,74.8,6.12,888.3,895.3,7.45,181.1,11.62,80,,,,,2,,,,1.3,0.19,,2,,,,,,,0,112,0.01,0.16,,326.96,8,,64,40,42,4,,2,,,,,,,0,3.16,0,5.36,0.17,2.78,2,3.46,0.1,8.69,8.34,-2,,0
202203051427_SW13_Wambidgee,36,2,5/03/2022 14:27,3,1,22.785,46.8,4,2577.5,2468.8,7.32,186.3,1.87,540,,,,,2,,,,1.3,0.36,,2,,,,,,,0,557,,0.16,,662.46,71,0.2,242,141,106,11,,2,,,,,,,0,15.71,0,10.86,1.48,10.53,7.04,8.72,0.28,28.05,26.57,-3,,0
202203051449_SW26_ReefCreek,49,2,5/03/2022 14:49,3,1,21.494,96.3,8.46,1625.7,1517.2,7.21,170.2,3.86,240,,,,,2,,,,1,0.04,,2,,,,,,,0,313,,0.2,,425.78,71,,121,87,78,4,,2,,,,,,,0,8.83,0,6.98,1.48,5.26,4.34,6.42,0.1,17.29,16.12,-4,,0
202203051501_SW15_MuttamaCreek,38,2,5/03/2022 15:01,3,,21.761,17.1,1.49,2573.8,2415,7.25,173.4,4.7,520,,,,,2,,,,0.8,0.58,,2,,,,,,,0,556,,0.01,,639.28,82,0.43,250,141,107,10,,2,,,,,,,0,15.68,0,10.48,1.71,10.87,7.04,8.8,0.26,27.87,26.97,-2,,0
202203051523_SW17_Cunjegong,28,2,5/03/2022 15:23,3,1,21.79,64.7,5.64,2107,1978.2,6.94,119,20.95,325,,,,,2,,,,1.2,0.1,,2,,,,,,,0,566,,0.05,,252.54,11,,255,78,54,10,,2,,,,,,,0,15.97,0,4.14,0.23,11.09,3.89,4.44,0.26,20.34,19.68,-2,,0
202203051555_SW16_BrawlinRdCreek,39,2,5/03/2022 15:55,3,,21.7,46.6,4.07,2173.2,2315.9,7.34,171.1,10.89,425,,,,,2,,,,1.3,0.51,,2,,,,,,,0,493,,0.01,,550.22,210,0.22,235,144,101,13,,2,,,,,,,0,13.91,0,9.02,4.37,10.22,7.19,8.31,0.33,27.3,26.05,-2,,0
202203051608_SW03_Cootamundry,26,2,5/03/2022 16:08,3,1,20.9,50.7,4.5,1368.1,1263.2,6.98,53.5,9.97,255,,,,,2,,,,1.1,0.1,,2,,,,,,,0,321,,0.06,,228.14,12,,149,54,31,12,,2,,,,,,,0,9.06,0,3.74,0.25,6.48,2.69,2.55,0.31,13.05,12.03,-4,,0
202203051626_SW04_Berthong,27,2,5/03/2022 16:26,3,1,22.969,97.9,8.35,2106.6,2025.2,8,127.4,5.14,420,,,,,2,,,,2,0.15,,2,,,,,,,0,470,,,,436.76,76,0.02,242,76,80,15,,2,,,,,,,0,13.26,,7.16,1.58,10.53,3.79,6.58,0.38,22,21.28,-2,,0
